# name                                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                           |functions                                                                                       |tier |freq 
'Acrobatic Energy Lethal Elbow'          |1        |0           |32    |25       |3          |34        |60        |110     |{'elbow', 'acrobatic', 'energy', 'lethal'}       |['try_insta_ko', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']                               |9    |1    
'Acrobatic Energy Lethal Headbutt'       |1        |0           |33    |20       |3          |25        |60        |110     |{'acrobatic', 'energy', 'lethal', 'head'}        |['try_insta_ko', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']                               |9    |1    
'Acrobatic Energy Lethal Kick'           |3        |0           |30    |30       |4          |38        |70        |110     |{'acrobatic', 'energy', 'lethal', 'kick'}        |['try_insta_ko', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']                               |9    |1    
'Acrobatic Energy Lethal Knee'           |1        |0           |32    |25       |4          |31        |70        |110     |{'knee', 'acrobatic', 'energy', 'lethal'}        |['try_insta_ko', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']                               |9    |1    
'Acrobatic Energy Lethal Palm'           |2        |0           |23    |26       |3          |24        |50        |110     |{'palm', 'acrobatic', 'energy', 'lethal'}        |['try_insta_ko', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']                               |9    |1    

# name                                   |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                         |functions                                                                                       |tier |freq 
'Acrobatic Energy Lethal Punch'          |2        |0           |26    |23       |3          |25        |50        |110     |{'punch', 'energy', 'acrobatic', 'lethal'}       |['try_insta_ko', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']            |9    |1    
'Acrobatic Energy Nerve Claw'            |1        |0           |25    |25       |3          |24        |50        |60      |{'nerve', 'acrobatic', 'energy', 'claw'}         |['do_mob_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']              |6    |1    
'Acrobatic Energy Nerve Elbow'           |1        |0           |32    |25       |3          |34        |60        |60      |{'nerve', 'elbow', 'acrobatic', 'energy'}        |['do_mob_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']              |6    |1    
'Acrobatic Energy Nerve Headbutt'        |1        |0           |33    |20       |3          |25        |60        |60      |{'nerve', 'acrobatic', 'energy', 'head'}         |['do_mob_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']              |6    |1    
'Acrobatic Energy Nerve Kick'            |3        |0           |30    |30       |4          |38        |70        |60      |{'nerve', 'acrobatic', 'energy', 'kick'}         |['do_mob_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']              |6    |3    
'Acrobatic Energy Nerve Knee'            |1        |0           |32    |25       |4          |31        |70        |60      |{'knee', 'energy', 'acrobatic', 'nerve'}         |['do_mob_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']              |6    |1    
'Acrobatic Energy Nerve Palm'            |2        |0           |23    |26       |3          |24        |50        |60      |{'nerve', 'palm', 'acrobatic', 'energy'}         |['do_mob_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']              |6    |2    
'Acrobatic Energy Nerve Punch'           |2        |0           |26    |23       |3          |25        |50        |60      |{'nerve', 'punch', 'energy', 'acrobatic'}        |['do_mob_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']              |6    |3    
'Acrobatic Energy Palm'                  |2        |0           |23    |26       |3          |24        |50        |40      |{'palm', 'acrobatic', 'energy'}                  |['do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']                            |4    |2    
'Acrobatic Energy Punch'                 |2        |0           |26    |23       |3          |25        |50        |40      |{'punch', 'energy', 'acrobatic'}                 |['do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']                            |4    |3    
'Acrobatic Energy Solar Claw'            |1        |0           |25    |25       |3          |24        |50        |60      |{'acrobatic', 'energy', 'solar', 'claw'}         |['do_stam_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']             |6    |1    
'Acrobatic Energy Solar Elbow'           |1        |0           |32    |25       |3          |34        |60        |60      |{'elbow', 'acrobatic', 'energy', 'solar'}        |['do_stam_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']             |6    |1    
'Acrobatic Energy Solar Headbutt'        |1        |0           |33    |20       |3          |25        |60        |60      |{'acrobatic', 'energy', 'solar', 'head'}         |['do_stam_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']             |6    |1    
'Acrobatic Energy Solar Kick'            |3        |0           |30    |30       |4          |38        |70        |60      |{'acrobatic', 'energy', 'solar', 'kick'}         |['do_stam_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']             |6    |3    
'Acrobatic Energy Solar Knee'            |1        |0           |32    |25       |4          |31        |70        |60      |{'knee', 'acrobatic', 'energy', 'solar'}         |['do_stam_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']             |6    |1    
'Acrobatic Energy Solar Palm'            |2        |0           |23    |26       |3          |24        |50        |60      |{'palm', 'acrobatic', 'energy', 'solar'}         |['do_stam_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']             |6    |2    
'Acrobatic Energy Solar Punch'           |2        |0           |26    |23       |3          |25        |50        |60      |{'punch', 'energy', 'acrobatic', 'solar'}        |['do_stam_dam', 'do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam']             |6    |3    
'Acrobatic Flying Claw'                  |2        |-1          |30    |25       |4          |29        |50        |25      |{'flying', 'acrobatic', 'claw'}                  |['do_agility_based_dam', 'do_strength_based_dam']                                               |3    |1    
'Acrobatic Flying Debilitating Claw'     |2        |-1          |30    |25       |4          |29        |50        |75      |{'flying', 'acrobatic', 'debilitating', 'claw'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    
'Acrobatic Flying Debilitating Elbow'    |2        |-1          |38    |25       |4          |40        |60        |75      |{'elbow', 'flying', 'debilitating', 'acrobatic'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    
'Acrobatic Flying Debilitating Headbutt' |2        |-1          |40    |20       |4          |30        |60        |75      |{'flying', 'acrobatic', 'debilitating', 'head'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    
'Acrobatic Flying Debilitating Kick'     |4        |-1          |36    |30       |5          |45        |70        |75      |{'flying', 'acrobatic', 'debilitating', 'kick'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    
'Acrobatic Flying Debilitating Knee'     |2        |-1          |38    |25       |5          |38        |70        |75      |{'knee', 'flying', 'acrobatic', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    
'Acrobatic Flying Debilitating Palm'     |3        |-1          |28    |26       |4          |29        |50        |75      |{'palm', 'flying', 'acrobatic', 'debilitating'}  |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    
'Acrobatic Flying Debilitating Punch'    |3        |-1          |31    |23       |4          |30        |50        |75      |{'flying', 'punch', 'debilitating', 'acrobatic'} |['do_shock_move', 'do_stam_dam', 'do_mob_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |7    |1    

# name                             |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                   |functions                                                            |tier |freq 
'Acrobatic Flying Elbow'           |2        |-1          |38    |25       |4          |40        |60        |25      |{'elbow', 'flying', 'acrobatic'}           |['do_agility_based_dam', 'do_strength_based_dam']                    |3    |1    
'Acrobatic Flying Energy Claw'     |2        |-1          |30    |25       |4          |29        |50        |45      |{'flying', 'acrobatic', 'energy', 'claw'}  |['do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |5    |1    
'Acrobatic Flying Energy Elbow'    |2        |-1          |38    |25       |4          |40        |60        |45      |{'elbow', 'flying', 'energy', 'acrobatic'} |['do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |5    |1    
'Acrobatic Flying Energy Headbutt' |2        |-1          |40    |20       |4          |30        |60        |45      |{'flying', 'acrobatic', 'energy', 'head'}  |['do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |5    |1    
'Acrobatic Flying Energy Kick'     |4        |-1          |36    |30       |5          |45        |70        |45      |{'flying', 'acrobatic', 'energy', 'kick'}  |['do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |5    |2    
'Acrobatic Flying Energy Knee'     |2        |-1          |38    |25       |5          |38        |70        |45      |{'knee', 'flying', 'acrobatic', 'energy'}  |['do_qi_based_dam', 'do_agility_based_dam', 'do_strength_based_dam'] |5    |1    
